latitude,longitude,OBJECTID,CASE_1,CASE_2,CASE_3,SYMBOL,TIME_ZONE
47.26578421,-122.24901478,"31",Y,Y,,"2",
47.26578562,-122.24865549,"32",Y,,,"1",
47.26578643,-122.2484137,"32",Y,,,"1",
47.26578771,-122.24813474,"32",Y,,,"1",
47.26582686,-122.24778382,"32",Y,,,"1",
47.26578974,-122.24749628,"32",Y,,,"1",
47.26579037,-122.2471181,"32",Y,,,"1",
47.26714809,-122.24712385,"32",Y,,,"1",
47.26695571,-122.24712566,"32",Y,,,"1",
47.26713724,-122.24749355,"32",Y,,,"1",
47.26713584,-122.24779406,"32",Y,,,"1",
47.26713434,-122.24811407,"32",Y,,,"1",
47.26713116,-122.24835628,"32",Y,,,"1",
47.26713545,-122.24851336,"32",Y,,,"1",
47.26714961,-122.24875132,"32",Y,,,"1",
47.266972,-122.24901919,"31",Y,Y,,"2",
47.26714454,-122.24918823,"31",Y,Y,,"2",
47.26713496,-122.249705,"31",Y,Y,,"2",
47.26694117,-122.24978731,"31",Y,Y,,"2",
47.26659894,-122.2498421,"31",Y,Y,,"2",
47.26665916,-122.24923298,"31",Y,Y,,"2",
47.26660087,-122.24951823,"31",Y,Y,,"2",
47.26662526,-122.24895245,"32",Y,,,"1",
47.26666352,-122.24874941,"32",Y,,,"1",
47.26664256,-122.24852145,"32",Y,,,"1",
47.26661236,-122.24830476,"32",Y,,,"1",
47.26673761,-122.24786355,"32",Y,,,"1",
47.26663797,-122.24744939,"32",Y,,,"1",
47.26676795,-122.24710911,"32",Y,,,"1",
47.26657832,-122.24710952,"32",Y,,,"1",
47.26793092,-122.24690968,"32",Y,,,"1",
47.26794676,-122.24713917,"32",Y,,,"1",
47.26793593,-122.24738169,"32",Y,,,"1",
47.26793925,-122.24761542,"32",Y,,,"1",
47.26795522,-122.24816061,"32",Y,,,"1",
47.26795954,-122.24840487,"32",Y,,,"1",
47.26795847,-122.24863813,"32",Y,,,"1",
47.26795561,-122.24886592,"32",Y,,,"1",
47.2678605,-122.24976488,"31",Y,Y,,"2",
47.26804689,-122.24952626,"31",Y,Y,,"2",
47.26747414,-122.24988597,"31",Y,Y,,"2",
47.26766248,-122.24977104,"31",Y,Y,,"2",
47.26747009,-122.24964263,"31",Y,Y,,"2",
47.26749638,-122.24941972,"31",Y,Y,,"2",
47.26754717,-122.24819962,"32",Y,,,"1",
47.26747418,-122.24764032,"32",Y,,,"1",
47.26747552,-122.2474007,"32",Y,,,"1",
47.26747634,-122.2469851,"32",Y,,,"1",
47.26748001,-122.24718384,"32",Y,,,"1",
47.29268566,-122.25191652,"32",Y,,,"1",
47.29262964,-122.25705928,"32",Y,,,"1",
47.29207048,-122.25541194,"32",Y,,,"1",
47.29188485,-122.2557506,"32",Y,,,"1",
47.29188885,-122.25543222,"32",Y,,,"1",
47.29219445,-122.25574764,"32",Y,,,"1",
47.2921888,-122.25619679,"32",Y,,,"1",
47.29194539,-122.25616743,"32",Y,,,"1",
47.2922191,-122.25655592,"32",Y,,,"1",
47.2919857,-122.25657913,"32",Y,,,"1",
47.29194862,-122.25683293,"32",Y,,,"1",
47.29217584,-122.25691873,"32",Y,,,"1",
47.29217233,-122.25719732,"32",Y,,,"1",
47.29225547,-122.25273899,"32",Y,,,"1",
47.29202252,-122.25280092,"32",Y,,,"1",
47.29180247,-122.25276082,"32",Y,,,"1",
47.29160211,-122.25269283,"32",Y,,,"1",
47.29138478,-122.25274381,"32",Y,,,"1",
47.29192848,-122.25354213,"32",Y,,,"1",
47.29193005,-122.25322448,"32",Y,,,"1",
47.29223851,-122.25316508,"32",Y,,,"1",
47.2922338,-122.25354031,"32",Y,,,"1",
47.29223063,-122.25381782,"32",Y,,,"1",
47.2921472,-122.25417963,"32",Y,,,"1",
47.2921857,-122.25476461,"32",Y,,,"1",
47.29219185,-122.25447332,"32",Y,,,"1",
47.29191718,-122.25464449,"32",Y,,,"1",
47.29138535,-122.25479134,"32",Y,,,"1",
47.29137515,-122.25442094,"32",Y,,,"1",
47.29162697,-122.25443402,"32",Y,,,"1",
47.29168625,-122.25473052,"32",Y,,,"1",
47.29138225,-122.25321642,"32",Y,,,"1",
47.29165667,-122.2532205,"32",Y,,,"1",
47.29160146,-122.25352587,"32",Y,,,"1",
47.29139538,-122.25404831,"32",Y,,,"1",
47.29168397,-122.25387047,"32",Y,,,"1",
47.29132752,-122.25367156,"32",Y,,,"1",
47.29226394,-122.25052115,"32",Y,,,"1",
47.2914072,-122.25012328,"32",Y,,,"1",
47.29209093,-122.25104985,"32",Y,,,"1",
47.29222323,-122.25129246,"32",Y,,,"1",
47.29194157,-122.25123471,"32",Y,,,"1",
47.29193659,-122.2519398,"32",Y,,,"1",
47.29219126,-122.25193498,"32",Y,,,"1",
47.29218803,-122.25225812,"32",Y,,,"1",
47.29193594,-122.2515328,"32",Y,,,"1",
47.29221969,-122.25161306,"32",Y,,,"1",
47.2914197,-122.25224501,"32",Y,,,"1",
47.29145527,-122.25111731,"32",Y,,,"1",
47.29149365,-122.25143569,"32",Y,,,"1",
47.29041832,-122.25027698,"32",Y,,,"1",
47.29019245,-122.25137776,"32",Y,,,"1",
47.2901955,-122.2509754,"32",Y,,,"1",
47.29046628,-122.25138194,"32",Y,,,"1",
47.29046942,-122.25097928,"32",Y,,,"1",
47.29104759,-122.25219001,"32",Y,,,"1",
47.29103506,-122.25170842,"32",Y,,,"1",
47.29073642,-122.25179274,"32",Y,,,"1",
47.29073301,-122.25219613,"32",Y,,,"1",
47.29024134,-122.25212477,"32",Y,,,"1",
47.29018941,-122.25174118,"32",Y,,,"1",
47.29046303,-122.25174582,"32",Y,,,"1",
47.29033509,-122.25069643,"32",Y,,,"1",
47.29099459,-122.25276958,"32",Y,,,"1",
47.29099674,-122.25317022,"32",Y,,,"1",
47.29072335,-122.25316536,"32",Y,,,"1",
47.29072123,-122.2527644,"32",Y,,,"1",
47.290977,-122.25356336,"32",Y,,,"1",
47.29071557,-122.25392711,"32",Y,,,"1",
47.29102243,-122.25402412,"32",Y,,,"1",
47.29071975,-122.25352517,"32",Y,,,"1",
47.29085038,-122.25433132,"32",Y,,,"1",
47.29102626,-122.25473144,"32",Y,,,"1",
47.2907855,-122.25470701,"32",Y,,,"1",
47.29064038,-122.25464703,"32",Y,,,"1",
47.2902103,-122.25469222,"32",Y,,,"1",
47.29016191,-122.25431914,"32",Y,,,"1",
47.2904369,-122.25432431,"32",Y,,,"1",
47.290458,-122.2539501,"32",Y,,,"1",
47.29017753,-122.25279364,"32",Y,,,"1",
47.29044879,-122.25277688,"32",Y,,,"1",
47.29017349,-122.2531947,"32",Y,,,"1",
47.29102255,-122.2554161,"32",Y,,,"1",
47.29083349,-122.25618322,"32",Y,,,"1",
47.29033,-122.25721271,"32",Y,,,"1",
47.29014873,-122.25686826,"32",Y,,,"1",
47.29082028,-122.25717925,"32",Y,,,"1",
47.29015108,-122.25654792,"32",Y,,,"1",
47.29011764,-122.25623381,"32",Y,,,"1",
47.2897651,-122.25671506,"32",Y,,,"1",
47.28889582,-122.25714649,"32",Y,,,"1",
47.28980061,-122.25274565,"32",Y,,,"1",
47.28952075,-122.25286372,"32",Y,,,"1",
47.28978931,-122.25310428,"32",Y,,,"1",
47.2895715,-122.25333677,"32",Y,,,"1",
47.28979033,-122.2535079,"32",Y,,,"1",
47.28953154,-122.25396767,"32",Y,,,"1",
47.28979882,-122.25396784,"32",Y,,,"1",
47.28957227,-122.25367527,"32",Y,,,"1",
47.28978033,-122.25475968,"32",Y,,,"1",
47.28951375,-122.25469605,"32",Y,,,"1",
47.28946474,-122.25428525,"32",Y,,,"1",
47.2890966,-122.2543493,"32",Y,,,"1",
47.28924312,-122.25467733,"32",Y,,,"1",
47.28897622,-122.25467008,"32",Y,,,"1",
47.28909941,-122.25402429,"32",Y,,,"1",
47.28896614,-122.25365477,"32",Y,,,"1",
47.28920587,-122.25358842,"32",Y,,,"1",
47.28895362,-122.25308109,"32",Y,,,"1",
47.28923148,-122.25313981,"32",Y,,,"1",
47.28900532,-122.25266166,"32",Y,,,"1",
47.28927258,-122.25264047,"32",Y,,,"1",
47.28979232,-122.25099962,"32",Y,,,"1",
47.28983307,-122.25059891,"32",Y,,,"1",
47.28954502,-122.25024499,"32",Y,,,"1",
47.28982023,-122.25024647,"32",Y,,,"1",
47.2889769,-122.25113851,"32",Y,,,"1",
47.28899812,-122.25076769,"32",Y,,,"1",
47.28971275,-122.25117377,"32",Y,,,"1",
47.28985179,-122.25158805,"32",Y,,,"1",
47.28980561,-122.25189744,"32",Y,,,"1",
47.28952897,-122.25205257,"32",Y,,,"1",
47.28980262,-122.25221908,"32",Y,,,"1",
47.28925354,-122.25212707,"32",Y,,,"1",
47.28897883,-122.25212229,"32",Y,,,"1",
47.28906864,-122.25131555,"32",Y,,,"1",
47.28898227,-122.25172058,"32",Y,,,"1",
47.28923849,-122.25134859,"32",Y,,,"1",
47.28925729,-122.25172524,"32",Y,,,"1",
47.28926789,-122.25032414,"32",Y,,,"1",
47.28899313,-122.25032216,"32",Y,,,"1",
47.28861121,-122.25055303,"32",Y,,,"1",
47.28865176,-122.25024648,"32",Y,,,"1",
47.28837241,-122.25024461,"32",Y,,,"1",
47.28860827,-122.25079378,"32",Y,,,"1",
47.28834043,-122.25100579,"32",Y,,,"1",
47.28861112,-122.25101881,"32",Y,,,"1",
47.28861768,-122.25165639,"32",Y,,,"1",
47.28861986,-122.25133426,"32",Y,,,"1",
47.28859278,-122.25211942,"32",Y,,,"1",
47.28831765,-122.25211439,"32",Y,,,"1",
47.28777217,-122.25213346,"32",Y,,,"1",
47.2880857,-122.2519492,"32",Y,,,"1",
47.28781395,-122.25170327,"32",Y,,,"1",
47.28779981,-122.25078263,"32",Y,,,"1",
47.28780286,-122.25054182,"32",Y,,,"1",
47.28778466,-122.25021164,"32",Y,,,"1",
47.28777405,-122.2510587,"32",Y,,,"1",
47.28776239,-122.25137116,"32",Y,,,"1",
47.28801,-122.25106509,"32",Y,,,"1",
47.28802901,-122.25140113,"32",Y,,,"1",
47.28834551,-122.25308988,"32",Y,,,"1",
47.28831247,-122.25272437,"32",Y,,,"1",
47.28858807,-122.25272867,"32",Y,,,"1",
47.28855792,-122.25316804,"32",Y,,,"1",
47.2886352,-122.25341188,"32",Y,,,"1",
47.28858944,-122.25379025,"32",Y,,,"1",
47.28833017,-122.25367333,"32",Y,,,"1",
47.28857659,-122.2542001,"32",Y,,,"1",
47.2883015,-122.254196,"32",Y,,,"1",
47.28836865,-122.25461378,"32",Y,,,"1",
47.28856543,-122.25465893,"32",Y,,,"1",
47.28774308,-122.2542044,"32",Y,,,"1",
47.28807066,-122.25461706,"32",Y,,,"1",
47.28807896,-122.2542647,"32",Y,,,"1",
47.28780863,-122.25453033,"32",Y,,,"1",
47.28774335,-122.25389792,"32",Y,,,"1",
47.28800531,-122.25392951,"32",Y,,,"1",
47.28775136,-122.25353231,"32",Y,,,"1",
47.28801742,-122.2535245,"32",Y,,,"1",
47.28803648,-122.25315857,"32",Y,,,"1",
47.2877667,-122.25275255,"32",Y,,,"1",
47.28803979,-122.25275714,"32",Y,,,"1",
47.28856924,-122.25527891,"32",Y,,,"1",
47.28834517,-122.25525008,"32",Y,,,"1",
47.28808622,-122.25522598,"32",Y,,,"1",
47.2877458,-122.25525035,"32",Y,,,"1",
47.2883108,-122.25552212,"32",Y,,,"1",
47.28856484,-122.25557712,"32",Y,,,"1",
47.28857971,-122.25598438,"32",Y,,,"1",
47.28847298,-122.25631782,"32",Y,,,"1",
47.28847697,-122.25686706,"32",Y,,,"1",
47.28847182,-122.2565942,"32",Y,,,"1",
47.28814631,-122.25637056,"32",Y,,,"1",
47.28795637,-122.25632003,"32",Y,,,"1",
47.28770769,-122.25629021,"32",Y,,,"1",
47.28771139,-122.25587431,"32",Y,,,"1",
47.28785737,-122.25557804,"32",Y,,,"1",
47.2884039,-122.2573803,"32",Y,,,"1",
47.28791579,-122.25722134,"32",Y,,,"1",
47.28765051,-122.25713336,"32",Y,,,"1",
47.28774743,-122.25714814,"32",Y,,,"1",
47.28813059,-122.25723467,"32",Y,,,"1",
47.28737161,-122.25713184,"32",Y,,,"1",
47.28716645,-122.25701695,"32",Y,,,"1",
47.28693069,-122.25687087,"32",Y,,,"1",
47.28672171,-122.25673158,"32",Y,,,"1",
47.2873765,-122.25674331,"32",Y,,,"1",
47.28716538,-122.25661004,"32",Y,,,"1",
47.28693027,-122.25652187,"32",Y,,,"1",
47.28675188,-122.25630648,"32",Y,,,"1",
47.28650212,-122.25637399,"32",Y,,,"1",
47.2873799,-122.25274544,"32",Y,,,"1",
47.28710678,-122.25274088,"32",Y,,,"1",
47.28654908,-122.25275269,"32",Y,,,"1",
47.2873891,-122.25527529,"32",Y,,,"1",
47.28710542,-122.25475235,"32",Y,,,"1",
47.28736892,-122.25587132,"32",Y,,,"1",
47.28709935,-122.25549142,"32",Y,,,"1",
47.28667272,-122.25482738,"32",Y,,,"1",
47.28685462,-122.2548975,"32",Y,,,"1",
47.28649535,-122.25500584,"32",Y,,,"1",
47.28713073,-122.25591681,"32",Y,,,"1",
47.2869319,-122.25576651,"32",Y,,,"1",
47.28673221,-122.25565159,"32",Y,,,"1",
47.28739583,-122.25035166,"32",Y,,,"1",
47.28712467,-122.25023005,"32",Y,,,"1",
47.28717778,-122.25059419,"32",Y,,,"1",
47.2872567,-122.25089232,"32",Y,,,"1",
47.2872542,-122.25121449,"32",Y,,,"1",
47.28725172,-122.2515355,"32",Y,,,"1",
47.28714464,-122.25185304,"32",Y,,,"1",
47.28656404,-122.2514011,"32",Y,,,"1",
47.28657071,-122.25059919,"32",Y,,,"1",
47.2865738,-122.25022559,"32",Y,,,"1",
47.28738156,-122.2521779,"32",Y,,,"1",
47.28710882,-122.25217286,"32",Y,,,"1",
47.28740754,-122.25186738,"32",Y,,,"1",
47.28683457,-122.25216739,"32",Y,,,"1",
47.28655857,-122.25216249,"32",Y,,,"1",
47.286844,-122.25100587,"32",Y,,,"1",
47.28656738,-122.25099971,"32",Y,,,"1",
47.28684724,-122.25060469,"32",Y,,,"1",
47.28683754,-122.25180794,"32",Y,,,"1",
47.2865612,-122.2518031,"32",Y,,,"1",
47.28684067,-122.25140643,"32",Y,,,"1",
47.28531731,-122.25065236,"32",Y,,,"1",
47.28586837,-122.25022324,"32",Y,,,"1",
47.28586486,-122.25058426,"32",Y,,,"1",
47.28585726,-122.25138388,"32",Y,,,"1",
47.28613258,-122.25138687,"32",Y,,,"1",
47.2861292,-122.25178485,"32",Y,,,"1",
47.28585363,-122.25178276,"32",Y,,,"1",
47.28585041,-122.25214582,"32",Y,,,"1",
47.28613969,-122.25059013,"32",Y,,,"1",
47.28586088,-122.25098356,"32",Y,,,"1",
47.28613594,-122.25098886,"32",Y,,,"1",
47.28614299,-122.25022612,"32",Y,,,"1",
47.28612617,-122.25214857,"32",Y,,,"1",
47.28560356,-122.25206383,"32",Y,,,"1",
47.28533203,-122.25206061,"32",Y,,,"1",
47.285603,-122.2516368,"32",Y,,,"1",
47.28530726,-122.25166068,"32",Y,,,"1",
47.28560642,-122.25136394,"32",Y,,,"1",
47.28531041,-122.25133986,"32",Y,,,"1",
47.28531379,-122.25101558,"32",Y,,,"1",
47.28558648,-122.25101903,"32",Y,,,"1",
47.28559634,-122.2506244,"32",Y,,,"1",
47.28532086,-122.25025478,"32",Y,,,"1",
47.28559437,-122.25025677,"32",Y,,,"1",
47.28612301,-122.2526564,"32",Y,,,"1",
47.2858485,-122.25265344,"32",Y,,,"1",
47.28584128,-122.25351004,"32",Y,,,"1",
47.28611566,-122.25351248,"32",Y,,,"1",
47.28581994,-122.2542069,"32",Y,,,"1",
47.28611283,-122.2539097,"32",Y,,,"1",
47.28583849,-122.25390888,"32",Y,,,"1",
47.2861431,-122.25431465,"32",Y,,,"1",
47.28612765,-122.25522551,"32",Y,,,"1",
47.28613259,-122.2548183,"32",Y,,,"1",
47.28591023,-122.2548775,"32",Y,,,"1",
47.28566136,-122.25471387,"32",Y,,,"1",
47.28546166,-122.2547572,"32",Y,,,"1",
47.28533617,-122.25449954,"32",Y,,,"1",
47.28521285,-122.25441523,"32",Y,,,"1",
47.28544858,-122.25388047,"32",Y,,,"1",
47.28527419,-122.25313479,"32",Y,,,"1",
47.28553258,-122.25293145,"32",Y,,,"1",
47.28530031,-122.25262006,"32",Y,,,"1",
47.28557314,-122.2526244,"32",Y,,,"1",
47.28531051,-122.25352282,"32",Y,,,"1",
47.28599406,-122.25611371,"32",Y,,,"1",
47.28564337,-122.25557935,"32",Y,,,"1",
47.28526445,-122.25541266,"32",Y,,,"1",
47.2852316,-122.2556415,"32",Y,,,"1",
47.28528032,-122.25632771,"32",Y,,,"1",
47.28558504,-122.25633006,"32",Y,,,"1",
47.28527987,-122.25662977,"32",Y,,,"1",
47.28540062,-122.25760626,"32",Y,,,"1",
47.28591356,-122.25720755,"32",Y,,,"1",
47.28605667,-122.25667271,"32",Y,,,"1",
47.2849224,-122.25531557,"32",Y,,,"1",
47.28469898,-122.25500276,"32",Y,,,"1",
47.28468296,-122.2555919,"32",Y,,,"1",
47.28427347,-122.25507269,"32",Y,,,"1",
47.28405239,-122.25473439,"32",Y,,,"1",
47.28407445,-122.25565918,"32",Y,,,"1",
47.28405986,-122.25534369,"32",Y,,,"1",
47.28433423,-122.25558757,"32",Y,,,"1",
47.28474717,-122.25712807,"32",Y,,,"1",
47.28488685,-122.25658309,"32",Y,,,"1",
47.28461466,-122.25663875,"32",Y,,,"1",
47.28461687,-122.25629297,"32",Y,,,"1",
47.2841022,-122.25762607,"32",Y,,,"1",
47.28455133,-122.25760417,"32",Y,,,"1",
47.28479517,-122.25759944,"32",Y,,,"1",
47.2848838,-122.25624175,"32",Y,,,"1",
47.28491355,-122.25265566,"32",Y,,,"1",
47.28491168,-122.25305857,"32",Y,,,"1",
47.28468349,-122.25266098,"32",Y,,,"1",
47.2848672,-122.25344778,"32",Y,,,"1",
47.28458851,-122.25344999,"32",Y,,,"1",
47.28488011,-122.25397765,"32",Y,,,"1",
47.28462778,-122.25423846,"32",Y,,,"1",
47.28491315,-122.25443221,"32",Y,,,"1",
47.28460511,-122.25380955,"32",Y,,,"1",
47.28440827,-122.25388901,"32",Y,,,"1",
47.28419652,-122.2539779,"32",Y,,,"1",
47.28407705,-122.25374006,"32",Y,,,"1",
47.28414229,-122.25346003,"32",Y,,,"1",
47.28409216,-122.25292999,"32",Y,,,"1",
47.28409456,-122.25260626,"32",Y,,,"1",
47.28436707,-122.25260903,"32",Y,,,"1",
47.2843186,-122.25303813,"32",Y,,,"1",
47.28493579,-122.25021577,"32",Y,,,"1",
47.28466154,-122.25021162,"32",Y,,,"1",
47.28493283,-122.25053125,"32",Y,,,"1",
47.28418932,-122.25143359,"32",Y,,,"1",
47.28492167,-122.25205398,"32",Y,,,"1",
47.28423863,-122.25180162,"32",Y,,,"1",
47.28491663,-122.25087504,"32",Y,,,"1",
47.28489877,-122.25121424,"32",Y,,,"1",
47.28492227,-122.2516553,"32",Y,,,"1",
47.28464779,-122.25165101,"32",Y,,,"1",
47.28467858,-122.25129108,"32",Y,,,"1",
47.28465889,-122.25052526,"32",Y,,,"1",
47.28409944,-122.25212069,"32",Y,,,"1",
47.28437225,-122.25212555,"32",Y,,,"1",
47.28406861,-122.25115553,"32",Y,,,"1",
47.28436381,-122.25083438,"32",Y,,,"1",
47.2843549,-122.25114125,"32",Y,,,"1",
47.2841192,-122.25085068,"32",Y,,,"1",
47.2841404,-122.25055197,"32",Y,,,"1",
47.28430776,-122.2504554,"32",Y,,,"1",
47.28447372,-122.25021456,"32",Y,,,"1",
47.28410926,-122.25020541,"32",Y,,,"1",
47.28378459,-122.25019393,"32",Y,,,"1",
47.28380089,-122.25049232,"32",Y,,,"1",
47.28373133,-122.25139216,"32",Y,,,"1",
47.28344932,-122.25130497,"32",Y,,,"1",
47.2834326,-122.25161488,"32",Y,,,"1",
47.28368826,-122.25203742,"32",Y,,,"1",
47.28341412,-122.2520338,"32",Y,,,"1",
47.28371079,-122.25244104,"32",Y,,,"1",
47.28343629,-122.25243723,"32",Y,,,"1",
47.28372363,-122.25275587,"32",Y,,,"1",
47.28379241,-122.25369987,"32",Y,,,"1",
47.2835217,-122.25300878,"32",Y,,,"1",
47.28342076,-122.25349256,"32",Y,,,"1",
47.28319583,-122.25302821,"32",Y,,,"1",
47.28298125,-122.25310086,"32",Y,,,"1",
47.28292913,-122.25264521,"32",Y,,,"1",
47.28281872,-122.25294839,"32",Y,,,"1",
47.28290364,-122.25221961,"32",Y,,,"1",
47.28319518,-122.25226455,"32",Y,,,"1",
47.28300958,-122.25173571,"32",Y,,,"1",
47.28319968,-122.25167334,"32",Y,,,"1",
47.28303809,-122.25106289,"32",Y,,,"1",
47.28294111,-122.25050191,"32",Y,,,"1",
47.28316147,-122.25064036,"32",Y,,,"1",
47.28304793,-122.25018174,"32",Y,,,"1",
47.28372988,-122.2543867,"32",Y,,,"1",
47.28336001,-122.25444938,"32",Y,,,"1",
47.28339275,-122.25401322,"32",Y,,,"1",
47.28314897,-122.25394988,"32",Y,,,"1",
47.28288362,-122.25387268,"32",Y,,,"1",
47.28313775,-122.25563282,"32",Y,,,"1",
47.28286887,-122.25562076,"32",Y,,,"1",
47.28286844,-122.25530767,"32",Y,,,"1",
47.28314085,-122.25531552,"32",Y,,,"1",
47.28291372,-122.2547034,"32",Y,,,"1",
47.28316617,-122.25497218,"32",Y,,,"1",
47.28289881,-122.25497007,"32",Y,,,"1",
47.28368852,-122.25565716,"32",Y,,,"1",
47.28369232,-122.25532967,"32",Y,,,"1",
47.28341706,-122.25532232,"32",Y,,,"1",
47.28340922,-122.25501317,"32",Y,,,"1",
47.28342777,-122.25559305,"32",Y,,,"1",
47.28298537,-122.25744918,"32",Y,,,"1",
47.28248971,-122.25636097,"32",Y,,,"1",
47.28223254,-122.25672326,"32",Y,,,"1",
47.28244167,-122.25702444,"32",Y,,,"1",
47.28242856,-122.25737881,"32",Y,,,"1",
47.28165309,-122.25743589,"32",Y,,,"1",
47.28192176,-122.25744802,"32",Y,,,"1",
47.28165052,-122.25708532,"32",Y,,,"1",
47.2819247,-122.25709132,"32",Y,,,"1",
47.28166989,-122.2562995,"32",Y,,,"1",
47.28252289,-122.25348457,"32",Y,,,"1",
47.28251861,-122.25388992,"32",Y,,,"1",
47.28230143,-122.25338194,"32",Y,,,"1",
47.28208626,-122.25323638,"32",Y,,,"1",
47.28165497,-122.25289972,"32",Y,,,"1",
47.28192065,-122.2531923,"32",Y,,,"1",
47.28165612,-122.25330454,"32",Y,,,"1",
47.28168987,-122.25393815,"32",Y,,,"1",
47.28200301,-122.253971,"32",Y,,,"1",
47.28167213,-122.25431984,"32",Y,,,"1",
47.28194763,-122.25432869,"32",Y,,,"1",
47.28164758,-122.2546846,"32",Y,,,"1",
47.28166683,-122.25512487,"32",Y,,,"1",
47.28194302,-122.25513197,"32",Y,,,"1",
47.28166511,-122.25551697,"32",Y,,,"1",
47.28250255,-122.25490323,"32",Y,,,"1",
47.28218461,-122.25557881,"32",Y,,,"1",
47.28245071,-122.25561215,"32",Y,,,"1",
47.28250867,-122.25529683,"32",Y,,,"1",
47.28224257,-122.25486142,"32",Y,,,"1",
47.281899,-122.25552779,"32",Y,,,"1",
47.28218789,-122.2552478,"32",Y,,,"1",
47.28232118,-122.25419455,"32",Y,,,"1",
47.28242529,-122.24881907,"32",Y,,,"1",
47.28249309,-122.24920361,"32",Y,,,"1",
47.28249336,-122.2496046,"32",Y,,,"1",
47.28251668,-122.25025315,"32",Y,,,"1",
47.2825129,-122.25093259,"32",Y,,,"1",
47.28251578,-122.25052505,"32",Y,,,"1",
47.28224405,-122.25051958,"32",Y,,,"1",
47.28224194,-122.2509284,"32",Y,,,"1",
47.28250621,-122.25133569,"32",Y,,,"1",
47.28250165,-122.25160452,"32",Y,,,"1",
47.28223688,-122.25161555,"32",Y,,,"1",
47.28253232,-122.25193516,"32",Y,,,"1",
47.28255629,-122.25280013,"32",Y,,,"1",
47.28252195,-122.25233453,"32",Y,,,"1",
47.28236495,-122.25251665,"32",Y,,,"1",
47.28214763,-122.25237258,"32",Y,,,"1",
47.28190722,-122.25241292,"32",Y,,,"1",
47.28167775,-122.25226512,"32",Y,,,"1",
47.28167966,-122.25189964,"32",Y,,,"1",
47.27931879,-122.24742221,"32",Y,,,"1",
47.27931828,-122.24781559,"32",Y,,,"1",
47.27931746,-122.24811781,"32",Y,,,"1",
47.27930797,-122.24874575,"32",Y,,,"1",
47.27960435,-122.24846002,"32",Y,,,"1",
47.27961863,-122.24744691,"32",Y,,,"1",
47.27960688,-122.24766462,"32",Y,,,"1",
47.27960616,-122.24785784,"32",Y,,,"1",
47.27960642,-122.24805064,"32",Y,,,"1",
47.27963028,-122.24726599,"32",Y,,,"1",
47.28028468,-122.24803641,"32",Y,,,"1",
47.28006909,-122.24814779,"32",Y,,,"1",
47.28135593,-122.24792695,"32",Y,,,"1",
47.2810397,-122.24815153,"32",Y,,,"1",
47.28090938,-122.24831601,"32",Y,,,"1",
47.28051572,-122.24853774,"32",Y,,,"1",
47.28017886,-122.24876297,"32",Y,,,"1",
47.27985586,-122.24888892,"32",Y,,,"1",
47.27971081,-122.24899142,"32",Y,,,"1",
47.27960761,-122.24909079,"32",Y,,,"1",
47.2794694,-122.24923885,"32",Y,,,"1",
47.27928624,-122.24938115,"32",Y,,,"1",
47.27956501,-122.24960322,"32",Y,,,"1",
47.28025894,-122.24923254,"32",Y,,,"1",
47.28001185,-122.24939894,"32",Y,,,"1",
47.2798123,-122.24953202,"32",Y,,,"1",
47.28132861,-122.2484255,"32",Y,,,"1",
47.28108301,-122.24863728,"32",Y,,,"1",
47.2808849,-122.24876488,"32",Y,,,"1",
47.28067381,-122.24892683,"32",Y,,,"1",
47.28047897,-122.24905059,"32",Y,,,"1",
47.2806124,-122.25002019,"32",Y,,,"1",
47.28065415,-122.25119057,"32",Y,,,"1",
47.28065856,-122.25083815,"32",Y,,,"1",
47.28065869,-122.25051973,"32",Y,,,"1",
47.28034464,-122.25061359,"32",Y,,,"1",
47.27991928,-122.2504044,"32",Y,,,"1",
47.28012857,-122.25065598,"32",Y,,,"1",
47.28010127,-122.25123275,"32",Y,,,"1",
47.27943202,-122.25077898,"32",Y,,,"1",
47.27995919,-122.2511415,"32",Y,,,"1",
47.28026242,-122.25127448,"32",Y,,,"1",
47.2804045,-122.25133692,"32",Y,,,"1",
47.28055128,-122.25147006,"32",Y,,,"1",
47.28068451,-122.25159611,"32",Y,,,"1",
47.28101945,-122.25027849,"32",Y,,,"1",
47.28100536,-122.25066876,"32",Y,,,"1",
47.28100241,-122.25101735,"32",Y,,,"1",
47.28101293,-122.25135103,"32",Y,,,"1",
47.2809381,-122.25171942,"32",Y,,,"1",
47.28114789,-122.25186922,"32",Y,,,"1",
47.28135126,-122.25200551,"32",Y,,,"1",
47.2810322,-122.249806,"32",Y,,,"1",
47.281322,-122.24958139,"32",Y,,,"1",
47.2812318,-122.25258226,"32",Y,,,"1",
47.28089588,-122.25242049,"32",Y,,,"1",
47.28059763,-122.25221803,"32",Y,,,"1",
47.2803736,-122.25206707,"32",Y,,,"1",
47.28016955,-122.25192807,"32",Y,,,"1",
47.27998465,-122.25180367,"32",Y,,,"1",
47.2798204,-122.25169292,"32",Y,,,"1",
47.27967277,-122.25159174,"32",Y,,,"1",
47.27947215,-122.25150829,"32",Y,,,"1",
47.27928309,-122.25130057,"32",Y,,,"1",
47.27929875,-122.2517876,"32",Y,,,"1",
47.27947414,-122.25192949,"32",Y,,,"1",
47.27962314,-122.25203234,"32",Y,,,"1",
47.27981082,-122.25215812,"32",Y,,,"1",
