Unnamed: 0,PARCEL_NO,ADDRESS1,CITY,STATE,ZIP,BLDG_VALUE,LAND_VALUE,TOTAL_VALU,LAT,LONG,LOOKUP,SUCCESS,is_threatened
3080,22732420200,11907 VAIL RD SE,YELM,WA,98597,221300.0,110500.0,331800.0,0.0,0.0,1,0,
3081,22732420501,PO BOX 1012,YELM,WA,98597,232600.0,100600.0,333200.0,0.0,0.0,1,0,
3082,22732440400,12149 VAIL RD SE,YELM,WA,98597,300700.0,90400.0,391100.0,0.0,0.0,1,0,
3083,22733110100,18411 COOK RD SE,YELM,WA,98597,167000.0,63200.0,230200.0,0.0,0.0,1,0,
3084,22733110101,18423 COOK RD SE,YELM,WA,98597,636700.0,64100.0,700800.0,0.0,0.0,1,0,
3085,22733110301,18317 COOK RD SE,YELM,WA,98597,165500.0,59900.0,225400.0,0.0,0.0,1,0,
3086,22733110402,18307 COOK RD SE,YELM,WA,98597,199700.0,96400.0,296100.0,0.0,0.0,1,0,
3087,22733110500,11317 KATHRYN LN SE,YELM,WA,98597,221900.0,61000.0,282900.0,0.0,0.0,1,0,
3088,22733120200,18025 COOK RD SE,YELM,WA,98597,144100.0,57800.0,201900.0,0.0,0.0,1,0,
3089,22733120201,PO BOX 908,YELM,WA,98597,162000.0,57900.0,219900.0,0.0,0.0,1,0,
3090,22733120204,11404 CEMETERY RD SE,YELM,WA,98597,455800.0,57900.0,513700.0,0.0,0.0,1,0,
3091,22733130100,11540 CEMETERY RD SE,YELM,WA,98597,133900.0,94600.0,228500.0,0.0,0.0,1,0,
3092,22733130400,11546 CEMETERY RD SE,YELM,WA,98597,40200.0,61900.0,102100.0,0.0,0.0,1,0,
3093,22733210300,17723 COOK RD SE,YELM,WA,98597,112900.0,59800.0,172700.0,0.0,0.0,1,0,
3094,22733230100,PO BOX 3092,YELM,WA,98597,157300.0,69200.0,226500.0,0.0,0.0,1,0,
3095,22733230101,11614 BALD HILL RD SE,YELM,WA,98597,87800.0,59300.0,147100.0,46.92982,-122.58415,1,1,
3096,22733230700,PO BOX 528,YELM,WA,98597,90300.0,86000.0,176300.0,0.0,0.0,1,0,
3097,22733230800,11640 BALD HILL RD SE,YELM,WA,98597,101500.0,60300.0,161800.0,46.92982,-122.58415,1,1,
3098,22733230900,11648 BALD HILL RD SE,YELM,WA,98597,204900.0,68200.0,273100.0,46.92982,-122.58415,1,1,
3099,22733240100,11621 CEMETERY RD SE,YELM,WA,98597,412100.0,101700.0,513800.0,0.0,0.0,1,0,
3100,22733320200,PO BOX 536,YELM,WA,98597,257700.0,95100.0,352800.0,0.0,0.0,1,0,
3101,22733420103,18014 119TH AVE SE,YELM,WA,98597,69200.0,75000.0,144200.0,0.0,0.0,1,0,
3102,22733420104,18010 119TH AVE SE,YELM,WA,98597,16500.0,72400.0,88900.0,0.0,0.0,1,0,
3103,22733420400,12030 BALD HILL RD SE,YELM,WA,98597,56900.0,73000.0,129900.0,46.92982,-122.58415,1,1,
3104,22733430600,12005 BALD HILL RD SE,YELM,WA,98597,300100.0,76000.0,376100.0,46.92982,-122.58415,1,1,
3105,22733430601,PO BOX 423,YELM,WA,98597,92600.0,76000.0,168600.0,0.0,0.0,1,0,
3106,22733430602,12115 BALD HILL RD SE,YELM,WA,98597,139100.0,71900.0,211000.0,46.92982,-122.58415,1,1,
3107,22733430603,12117 BALD HILL RD SE,YELM,WA,98597,85800.0,76000.0,161800.0,46.92982,-122.58415,1,1,
3108,22734120200,19002 COOK RD SE,YELM,WA,98597,148400.0,60600.0,209000.0,0.0,0.0,1,0,
3109,22734120300,PO BOX 367,YELM,WA,98597,172500.0,59600.0,232100.0,0.0,0.0,1,0,
3110,22734130100,11740 DAN COOK RD SE,YELM,WA,98597,111000.0,86200.0,197200.0,0.0,0.0,1,0,
3111,22734130200,19327 COOK RD SE,YELM,WA,98597,182000.0,65400.0,247400.0,0.0,0.0,1,0,
3112,22734210105,18832 COOK RD SE,YELM,WA,98597,97700.0,58600.0,156300.0,0.0,0.0,1,0,
3113,22734130201,19321 COOK RD SE,YELM,WA,98597,139400.0,68400.0,207800.0,0.0,0.0,1,0,
3114,22734130300,19102 COOK RD SE,YELM,WA,98597,275300.0,110800.0,386100.0,0.0,0.0,1,0,
3115,22734130500,9123 KILLION RD SE,YELM,WA,98597,23000.0,62200.0,85200.0,46.95559,-122.61703,1,1,
3116,22734130700,11614 DAN COOK RD SE,YELM,WA,98597,221100.0,57300.0,278400.0,0.0,0.0,1,0,
3117,22734140200,19246 COOK RD SE,YELM,WA,98597,166300.0,86400.0,252700.0,0.0,0.0,1,0,
3118,22734140201,19242 COOK RD SE,YELM,WA,98597,130400.0,101200.0,231600.0,0.0,0.0,1,0,
3119,22734140300,19220 COOK RD SE,YELM,WA,98597,112400.0,13000.0,125400.0,0.0,0.0,1,0,
3120,22734140400,19230 COOK RD SE,YELM,WA,98597,83800.0,58100.0,141900.0,0.0,0.0,1,0,
3121,22734140500,19438 COOK RD SE,YELM,WA,98597,145800.0,98600.0,244400.0,0.0,0.0,1,0,
3122,22734210100,PO BOX 168,YELM,WA,98597,245000.0,71100.0,316100.0,0.0,0.0,1,0,
3123,22734210102,18944 COOK RD SE,YELM,WA,98597,154500.0,59900.0,214400.0,0.0,0.0,1,0,
3124,22734210103,PO BOX 2126,YELM,WA,98597,236100.0,89900.0,326000.0,0.0,0.0,1,0,
3125,22734210104,18818 COOK RD SE,YELM,WA,98597,94300.0,62200.0,156500.0,0.0,0.0,1,0,
3126,22734220200,18535 COOK RD SE,YELM,WA,98597,275400.0,94800.0,370200.0,0.0,0.0,1,0,
3127,22734220201,17439 TOPAZ LOOP SE,YELM,WA,98597,0.0,73900.0,73900.0,0.0,0.0,1,0,
3128,22734220300,18717 COOK RD SE,YELM,WA,98597,104800.0,69100.0,173900.0,0.0,0.0,1,0,
3129,22734240100,PO BOX 1566,YELM,WA,98597,142200.0,67600.0,209800.0,0.0,0.0,1,0,
3130,22734240203,11641 DAN COOK RD SE,YELM,WA,98597,137900.0,66500.0,204400.0,0.0,0.0,1,0,
3131,22734240204,11649 DAN COOK RD SE,YELM,WA,98597,5000.0,86400.0,91400.0,0.0,0.0,1,0,
3132,22734240205,18943 COOK RD SE,YELM,WA,98597,194400.0,71100.0,265500.0,0.0,0.0,1,0,
3133,22734240400,18807 COOK RD SE,YELM,WA,98597,112500.0,51900.0,164400.0,0.0,0.0,1,0,
3134,22734310000,11843 DAN COOK RD SE,YELM,WA,98597,71100.0,68600.0,139700.0,0.0,0.0,1,0,
3135,22734410000,19426 COOK RD SE,YELM,WA,98597,144500.0,85700.0,230200.0,0.0,0.0,1,0,
3136,22734410300,19420 COOK RD SE,YELM,WA,98597,89200.0,84800.0,174000.0,0.0,0.0,1,0,
3137,22734420000,11804 DAN COOK RD SE,YELM,WA,98597,142600.0,66600.0,209200.0,0.0,0.0,1,0,
3138,22734420300,PO BOX 2317,YELM,WA,98597,91400.0,93800.0,185200.0,0.0,0.0,1,0,
3139,22734420400,11848 DAN COOK RD SE,YELM,WA,98597,151300.0,95900.0,247200.0,0.0,0.0,1,0,
3140,22734420500,19341 COOK RD SE,YELM,WA,98597,24000.0,86400.0,110400.0,0.0,0.0,1,0,
3141,22734420600,11832 DAN COOK RD SE,YELM,WA,98597,2100.0,87200.0,89300.0,0.0,0.0,1,0,
3142,22735310200,19822 COOK RD SE,YELM,WA,98597,156500.0,67500.0,224000.0,0.0,0.0,1,0,
3143,22735320100,19503 COOK RD SE,YELM,WA,98597,137300.0,89200.0,226500.0,0.0,0.0,1,0,
3144,22735330200,19537 COOK RD SE,YELM,WA,98597,136100.0,87100.0,223200.0,0.0,0.0,1,0,
3145,22735330300,19523 COOK RD SE,YELM,WA,98597,358900.0,87100.0,446000.0,0.0,0.0,1,0,
3146,22735330601,19629 COOK RD SE,YELM,WA,98597,52100.0,57700.0,109800.0,0.0,0.0,1,0,
3147,22735330602,19803 COOK RD SE,YELM,WA,98597,116500.0,57800.0,174300.0,0.0,0.0,1,0,
3148,22735330603,19637 COOK RD SE,YELM,WA,98597,2400.0,59900.0,62300.0,0.0,0.0,1,0,
3149,22735330700,19643 COOK RD SE,YELM,WA,98597,198800.0,87200.0,286000.0,0.0,0.0,1,0,
3150,22735330800,19608 COOK RD SE,YELM,WA,98597,183600.0,89800.0,273400.0,0.0,0.0,1,0,
3151,22735340900,19847 COOK RD SE,YELM,WA,98597,172400.0,89900.0,262300.0,0.0,0.0,1,0,
3152,22735341000,19843 COOK RD SE,YELM,WA,98597,244200.0,89100.0,333300.0,0.0,0.0,1,0,
3153,22735341200,PO BOX 281,YELM,WA,98597,139500.0,86900.0,226400.0,0.0,0.0,1,0,
3154,23503330000,19840 BALD HILL RD SE,YELM,WA,98597,0.0,690.0,690.0,46.92982,-122.58415,1,1,
3155,23506120400,18536 BALD HILL RD SE,YELM,WA,98597,60700.0,122100.0,182800.0,46.92982,-122.58415,1,1,
3156,23506130004,18801 BALD HILL RD SE,YELM,WA,98597,214900.0,49300.0,264200.0,46.92982,-122.58415,1,1,
3157,23506220300,18311 BALD HILL RD SE,YELM,WA,98597,27200.0,54700.0,81900.0,46.92982,-122.58415,1,1,
3158,23506230300,PO BOX 1776,YELM,WA,98597,28600.0,52600.0,81200.0,0.0,0.0,1,0,
3159,23506230500,18737 SORENSON RD SE,YELM,WA,98597,33400.0,52500.0,85900.0,0.0,0.0,1,0,
3160,23506230501,18701 SORENSON RD SE,YELM,WA,98597,199500.0,56300.0,255800.0,0.0,0.0,1,0,
3161,23506230701,18635 SORENSON RD SE,YELM,WA,98597,77800.0,53500.0,131300.0,0.0,0.0,1,0,
3162,23506230801,18603 SORENSON RD SE,YELM,WA,98597,348100.0,56200.0,404300.0,0.0,0.0,1,0,
3163,23506240101,18517 BALD HILL RD SE,YELM,WA,98597,167400.0,62900.0,230300.0,46.92982,-122.58415,1,1,
3164,23506240102,18640 SORENSON RD SE,YELM,WA,98597,40600.0,57700.0,98300.0,0.0,0.0,1,0,
3165,23506240103,PO BOX 1923,YELM,WA,98597,214700.0,62100.0,276800.0,0.0,0.0,1,0,
3166,23506310200,PO BOX 2877,YELM,WA,98597,22700.0,63100.0,85800.0,0.0,0.0,1,0,
3167,23506310600,PO BOX 2950,YELM,WA,98597,0.0,57700.0,57700.0,0.0,0.0,1,0,
3168,23506310700,22346 HOBSON RD SE,YELM,WA,98597,11100.0,57800.0,68900.0,0.0,0.0,1,0,
3169,23506310900,18934 SORENSON RD SE,YELM,WA,98597,0.0,58400.0,58400.0,0.0,0.0,1,0,
3170,23506311000,18838 SORENSON RD SE,YELM,WA,98597,66900.0,62700.0,129600.0,0.0,0.0,1,0,
3171,23506320200,18839 SORENSON RD SE,YELM,WA,98597,33400.0,44600.0,78000.0,0.0,0.0,1,0,
3172,23506320500,18933 SORENSON RD SE,YELM,WA,98597,59200.0,52500.0,111700.0,0.0,0.0,1,0,
3173,23506330100,19111 SORENSON RD SE,YELM,WA,98597,127700.0,61000.0,188700.0,0.0,0.0,1,0,
3174,23506330300,PO BOX 1238,YELM,WA,98597,91300.0,70200.0,161500.0,0.0,0.0,1,0,
3175,23506330400,19119 SORENSON RD SE,YELM,WA,98597,0.0,64400.0,64400.0,0.0,0.0,1,0,
3176,23506340101,19110 SORENSON RD SE,YELM,WA,98597,76700.0,26300.0,103000.0,0.0,0.0,1,0,
3177,23506340200,18822 SORENSON RD SE,YELM,WA,98597,159400.0,58100.0,217500.0,0.0,0.0,1,0,
3178,23506410100,22449 BALD HILL RD SE,YELM,WA,98597,341900.0,66400.0,408300.0,46.92982,-122.58415,1,1,
3179,23506410300,PO BOX 2147,YELM,WA,98597,70100.0,68200.0,138300.0,0.0,0.0,1,0,
3180,23508110100,19540 JOHNSON RD SE,YELM,WA,98597,0.0,350.0,350.0,0.0,0.0,1,0,
3181,23508120000,19522 JOHNSON RD SE,YELM,WA,98597,148800.0,63500.0,212300.0,0.0,0.0,1,0,
3182,23508120200,19445 JOHNSON RD SE,YELM,WA,98597,32000.0,60200.0,92200.0,0.0,0.0,1,0,
3183,23508230000,22500 SORENSON RD SE,YELM,WA,98597,2700.0,94500.0,97200.0,0.0,0.0,1,0,
3184,23508340000,22730 TRAILS END RD SE,YELM,WA,98597,0.0,33200.0,33200.0,0.0,0.0,1,0,
3185,23508410000,19542 JOHNSON RD SE,YELM,WA,98597,78700.0,58300.0,137000.0,0.0,0.0,1,0,
3186,23508410100,19534 JOHNSON RD SE,YELM,WA,98597,239400.0,54800.0,294200.0,0.0,0.0,1,0,
3187,23508410500,19546 JOHNSON RD SE,YELM,WA,98597,103400.0,69500.0,172900.0,0.0,0.0,1,0,
3188,23508420100,23010 CANDY RD SE,YELM,WA,98597,0.0,56000.0,56000.0,0.0,0.0,1,0,
3189,23508420200,23037 CANDY RD SE,YELM,WA,98597,64200.0,51200.0,115400.0,0.0,0.0,1,0,
3190,23619110500,15515 CASTLE LN SE,YELM,WA,98597,208700.0,42600.0,251300.0,0.0,0.0,1,0,
3191,23619110700,15531 CASTLE LN SE,YELM,WA,98597,40100.0,49500.0,89600.0,0.0,0.0,1,0,
3192,23619130700,PO BOX 878,YELM,WA,98597,0.0,76900.0,76900.0,0.0,0.0,1,0,
3193,23619140205,15525 CASTLE LN SE,YELM,WA,98597,0.0,300.0,300.0,0.0,0.0,1,0,
3194,23619140400,22400 HOBSON RD SE,YELM,WA,98597,94700.0,55400.0,150100.0,0.0,0.0,1,0,
3195,23619210300,21920 HOBSON RD SE,YELM,WA,98597,206800.0,51500.0,258300.0,0.0,0.0,1,0,
3196,23619220400,21720 HOBSON RD SE,YELM,WA,98597,402700.0,86400.0,489100.0,0.0,0.0,1,0,
3197,23619220902,21526 HOBSON RD SE,YELM,WA,98597,189900.0,73300.0,263200.0,0.0,0.0,1,0,
3198,23619230000,21721 HOBSON RD SE,YELM,WA,98597,193800.0,64600.0,258400.0,0.0,0.0,1,0,
3199,23619240000,21734 HOBSON RD SE,YELM,WA,98597,139400.0,66400.0,205800.0,0.0,0.0,1,0,
3200,23619240301,21922 HOBSON RD SE,YELM,WA,98597,489200.0,59100.0,548300.0,0.0,0.0,1,0,
3201,23619330200,PO BOX 2365,YELM,WA,98597,66700.0,94500.0,161200.0,0.0,0.0,1,0,
3202,23619410100,22348 PIESSNER RD SE,YELM,WA,98597,0.0,15600.0,15600.0,0.0,0.0,1,0,
3203,23619410200,22425 HOBSON RD SE,YELM,WA,98597,23600.0,61500.0,85100.0,0.0,0.0,1,0,
3204,23619440000,22402 PEISSNER RD SE,YELM,WA,98597,325900.0,91200.0,417100.0,46.85085,-122.46758,1,1,True
3205,23628110000,23923 PEISSNER RD SE,YELM,WA,98597,260000.0,98430.0,358430.0,46.84799,-122.44517,1,1,True
3206,23628110300,6635 MILLSTONE LN SE UNIT D101,LACEY,WA,98513,77400.0,81300.0,158700.0,0.0,0.0,1,0,
3207,23628230100,PO BOX 1348,YELM,WA,98597,154800.0,77300.0,232100.0,0.0,0.0,1,0,
3208,23628410000,24336 PEISSNER RD SE,YELM,WA,98597,494000.0,44000.0,538000.0,46.84818,-122.4452,1,1,True
3209,23628440100,24415 PIESSNER RD SE,YELM,WA,98597,223500.0,96100.0,319600.0,0.0,0.0,1,0,
3210,23630120100,22140 PIESSNER RD SE,YELM,WA,98597,0.0,65000.0,65000.0,0.0,0.0,1,0,
3211,23630120101,22123 PEISSNER RD SE,YELM,WA,98597,107500.0,58200.0,165700.0,46.84813,-122.47253,1,1,True
3212,23630120600,PO BOX 1844,YELM,WA,98597,108200.0,58500.0,166700.0,0.0,0.0,1,0,
3213,23630220300,21501 PEISSNER RD SE,YELM,WA,98597,392500.0,64100.0,456600.0,46.84981,-122.48546,1,1,
3214,23630220400,21607 PEISSNER RD SE,YELM,WA,98597,78800.0,64300.0,143100.0,46.84969,-122.48299,1,1,
3215,23630220500,PO BOX 1521,YELM,WA,98597,225700.0,95400.0,321100.0,0.0,0.0,1,0,
3216,23630220600,PO BOX 505,YELM,WA,98597,575500.0,67800.0,643300.0,46.94139,-122.60639,1,1,
3217,23630220700,PO BOX 2076,YELM,WA,98597,148400.0,64200.0,212600.0,0.0,0.0,1,0,
3218,23630230201,PO BOX 1314,YELM,WA,98597,143000.0,89500.0,232500.0,0.0,0.0,1,0,
3219,23630230300,16646 BALD HILL RD SE,YELM,WA,98597,112700.0,86500.0,199200.0,46.92982,-122.58415,1,1,
3220,23630320000,17110 BALD HILL RD SE,YELM,WA,98597,171300.0,66500.0,237800.0,46.92982,-122.58415,1,1,
3221,23630320200,PO BOX 943,YELM,WA,98597,239600.0,64200.0,303800.0,0.0,0.0,1,0,
3222,23630320300,PO BOX 1891,YELM,WA,98597,182700.0,63000.0,245700.0,0.0,0.0,1,0,
3223,23630320400,21645 ELBOW LAKE RD SE,YELM,WA,98597,74400.0,64100.0,138500.0,0.0,0.0,1,0,
3224,23630320401,21644 ELBOW LAKE RD SE,YELM,WA,98597,89000.0,67200.0,156200.0,0.0,0.0,1,0,
3225,23630320500,21525 ELBOW LAKE RD SE,YELM,WA,98597,105600.0,64400.0,170000.0,0.0,0.0,1,0,
3226,23630321100,17202 BALD HILL RD SE,YELM,WA,98597,206800.0,64700.0,271500.0,46.92982,-122.58415,1,1,
3227,23630321200,21580 ELBOW LAKE RD SE,YELM,WA,98597,69700.0,65900.0,135600.0,0.0,0.0,1,0,
3228,23630321300,16936 BALDHILL RD SE,YELM,WA,98597,103300.0,67400.0,170700.0,0.0,0.0,1,0,
3229,23630340300,PO BOX 70,YELM,WA,98597,11300.0,76400.0,87700.0,0.0,0.0,1,0,
3230,23630340400,21727 ELBOW LAKE RD SE,YELM,WA,98597,151400.0,66700.0,218100.0,0.0,0.0,1,0,
3231,23631320100,17847 BALD HILL RD SE,YELM,WA,98597,155100.0,41300.0,196400.0,46.92982,-122.58415,1,1,
3232,23631320300,21603 N CLEAR LAKE BLVD SE,YELM,WA,98597,0.0,0.0,0.0,0.0,0.0,1,0,
3233,23631320401,18224 BALD HILL RD SE,YELM,WA,98597,215100.0,36300.0,251400.0,46.92982,-122.58415,1,1,
3234,23631320402,18226 BALD HILL RD SE,YELM,WA,98597,231700.0,36300.0,268000.0,46.92982,-122.58415,1,1,
3235,23631320800,18214 BALD HILL RD SE,YELM,WA,98597,196900.0,53400.0,250300.0,46.92982,-122.58415,1,1,
3236,23631320901,17811 BALD HILL RD SE,YELM,WA,98597,119500.0,54600.0,174100.0,46.92982,-122.58415,1,1,
3237,23631330000,18041 BALD HILL RD SE,YELM,WA,98597,111400.0,43200.0,154600.0,46.92982,-122.58415,1,1,
3238,23631330300,18109 BALD HILL RD SE,YELM,WA,98597,150100.0,46700.0,196800.0,46.92982,-122.58415,1,1,
3239,31350100000,8613 MARTIN WAY E STE 102,LACEY,WA,98516,0.0,0.0,0.0,0.0,0.0,1,0,
3240,31100000101,7711 MARTIN WAY E,LACEY,WA,98516,0.0,452300.0,452300.0,47.05418,-122.77714,1,1,
3241,31170002300,6479 GREEN CT SE,LACEY,WA,98513,121100.0,70600.0,191700.0,47.04454,-122.79669,1,1,
3242,31170004300,1129 NEIL ST NE,OLYMPIA,WA,98516,70400.0,70500.0,140900.0,0.0,0.0,1,0,
3243,31170011700,1610 PACIFIC RIDGE DR SE,OLYMPIA,WA,98513,70400.0,66000.0,136400.0,0.0,0.0,1,0,
3244,31250000300,2121 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,163600.0,88600.0,252200.0,47.06309,-122.81166,1,1,
3245,31250000400,2117 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,191400.0,86700.0,278100.0,47.06306,-122.81167,1,1,
3246,31250000500,2113 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,159200.0,86700.0,245900.0,47.06303,-122.81167,1,1,
3247,31250000600,2025 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,276200.0,86700.0,362900.0,47.06243,-122.81167,1,1,
3248,31250000700,2017 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,259600.0,86700.0,346300.0,47.06237,-122.81167,1,1,
3249,31250000800,2009 WOODLAND CREEK ST NE,OLYMPIA,WA,98516,233500.0,86700.0,320200.0,47.06232,-122.81167,1,1,
3250,31250000900,8341 CAMANO LOOP NE,LACEY,WA,98516,142600.0,89000.0,231600.0,47.09395,-122.76368,1,1,
3251,31340000900,631 GENEVA LN SE,OLYMPIA,WA,98513,97600.0,33300.0,130900.0,0.0,0.0,1,0,
3252,31340001000,633 GENEVA LN SE,OLYMPIA,WA,98513,121800.0,33300.0,155100.0,0.0,0.0,1,0,
3253,31340001200,627 GENEVA LN SE,OLYMPIA,WA,98513,104400.0,33300.0,137700.0,0.0,0.0,1,0,
3254,31340001400,625 GENEVA LN SE,OLYMPIA,WA,98513,120000.0,33300.0,153300.0,0.0,0.0,1,0,
3255,31340001500,621 GENEVA LN SE,OLYMPIA,WA,98513,122500.0,33300.0,155800.0,0.0,0.0,1,0,
3256,31340001600,619 GENEVA LN SE,OLYMPIA,WA,98513,109000.0,33300.0,142300.0,0.0,0.0,1,0,
3257,31340001700,637 BAVARIAN LN SE,OLYMPIA,WA,98513,106300.0,33300.0,139600.0,0.0,0.0,1,0,
3258,31340001900,635 BAVARIAN LN SE,OLYMPIA,WA,98513,108100.0,33300.0,141400.0,0.0,0.0,1,0,
3259,31340002000,641 BAVARIAN LN SE,OLYMPIA,WA,98513,95200.0,33300.0,128500.0,0.0,0.0,1,0,
3260,31340002200,647 BAVARIAN LN SE,OLYMPIA,WA,98513,93600.0,33300.0,126900.0,0.0,0.0,1,0,
3261,31340002300,643 BAVAIRAN LN SE,OLYMPIA,WA,98513,117100.0,33300.0,150400.0,0.0,0.0,1,0,
3262,31340002400,649 BAVARIAN LN SE,OLYMPIA,WA,98513,119200.0,33300.0,152500.0,0.0,0.0,1,0,
3263,31340002500,634 BAVARIAN LN SE,OLYMPIA,WA,98513,107900.0,33300.0,141200.0,0.0,0.0,1,0,
3264,31340002800,638 BAVARIAN LN SE,OLYMPIA,WA,98513,112400.0,33300.0,145700.0,0.0,0.0,1,0,
3265,31340002900,8711 DAWN HILL LN SE,OLYMPIA,WA,98513,115100.0,33300.0,148400.0,0.0,0.0,1,0,
3266,31340003100,626 GENEVA LN SE,OLYMPIA,WA,98513,106400.0,33300.0,139700.0,0.0,0.0,1,0,
3267,31340003300,624 GENEVA LN SE,OLYMPIA,WA,98513,107400.0,33300.0,140700.0,0.0,0.0,1,0,
3268,31340003400,622 GENEVA LN SE,OLYMPIA,WA,98513,96000.0,33300.0,129300.0,0.0,0.0,1,0,
3269,31340003500,618 GENEVA LN SE,OLYMPIA,WA,98513,109500.0,33300.0,142800.0,0.0,0.0,1,0,
3270,31350003700,706 LUCERNE LN SE,OLYMPIA,WA,98513,120400.0,33300.0,153700.0,0.0,0.0,1,0,
3271,31350003800,712 LUCERNE LN SE,OLYMPIA,WA,98513,112400.0,33300.0,145700.0,0.0,0.0,1,0,
3272,31350003900,708 LUCERNE LN SE,OLYMPIA,WA,98513,102200.0,33300.0,135500.0,0.0,0.0,1,0,
3273,31350004100,714 LUCERNE LN SE,OLYMPIA,WA,98513,117100.0,31300.0,148400.0,0.0,0.0,1,0,
3274,31350004200,720 LUCERNE LN SE,OLYMPIA,WA,98513,118700.0,33300.0,152000.0,0.0,0.0,1,0,
3275,31350004300,716 LUCERNE LN SE,OLYMPIA,WA,98513,106400.0,33300.0,139700.0,0.0,0.0,1,0,
3276,31350004500,701 LUCERNE LN SE,OLYMPIA,WA,98513,120800.0,37800.0,158600.0,0.0,0.0,1,0,
3277,31350004600,703 LUCERNE LN SE,OLYMPIA,WA,98513,114100.0,37800.0,151900.0,0.0,0.0,1,0,
3278,31350004700,707 LUCERNE LN SE,OLYMPIA,WA,98513,106800.0,33300.0,140100.0,0.0,0.0,1,0,
3279,31350004800,9346 MILBURN LOOP SE,OLYMPIA,WA,98513,107300.0,33300.0,140600.0,0.0,0.0,1,0,
3280,31350005000,711 LUCERNE LN SE,OLYMPIA,WA,98513,105500.0,33300.0,138800.0,0.0,0.0,1,0,
3281,31350005200,717 LUCERNE LN SE,OLYMPIA,WA,98513,114400.0,33300.0,147700.0,0.0,0.0,1,0,
3282,31350005400,719 LUCERNE LN SE,OLYMPIA,WA,98513,120200.0,33300.0,153500.0,0.0,0.0,1,0,
3283,31350005800,727 EDELWEISS LN SE,OLYMPIA,WA,98513,112400.0,33300.0,145700.0,0.0,0.0,1,0,
3284,31350006200,735 EDELWEISS LN SE,OLYMPIA,WA,98513,94400.0,33300.0,127700.0,0.0,0.0,1,0,
3285,31350006300,803 EDELWEISS LN SE,OLYMPIA,WA,98513,118100.0,33300.0,151400.0,0.0,0.0,1,0,
3286,31350006400,805 EDELWEISS LN SE,OLYMPIA,WA,98513,108000.0,33300.0,141300.0,0.0,0.0,1,0,
3287,31350006500,801 EDELWEISS LN SE,OLYMPIA,WA,98513,107400.0,33300.0,140700.0,0.0,0.0,1,0,
3288,31350006600,5734 HENSLIN DR SE,OLYMPIA,WA,98513,95300.0,33300.0,128600.0,0.0,0.0,1,0,
3289,31350006700,802 EDELWEISS LN SE,OLYMPIA,WA,98513,104400.0,33300.0,137700.0,0.0,0.0,1,0,
3290,31350006900,804 EDELWEISS LN SE,OLYMPIA,WA,98513,100100.0,33300.0,133400.0,0.0,0.0,1,0,
3291,31350007300,732 EDELWEISS LN SE,OLYMPIA,WA,98513,105000.0,33300.0,138300.0,0.0,0.0,1,0,
3292,31350007400,734 EDELWEISS LN SE,OLYMPIA,WA,98513,120300.0,33300.0,153600.0,0.0,0.0,1,0,
3293,31350007500,722 EDELWEISS LN SE,OLYMPIA,WA,98513,105600.0,33300.0,138900.0,0.0,0.0,1,0,
3294,31350007700,724 EDELWEISS LN SE,OLYMPIA,WA,98513,107500.0,33300.0,140800.0,0.0,0.0,1,0,
3295,31370007900,803 BERNE LN SE,OLYMPIA,WA,98513,111200.0,33300.0,144500.0,0.0,0.0,1,0,
3296,31370008000,805 BERNE LN SE,OLYMPIA,WA,98513,111600.0,33300.0,144900.0,0.0,0.0,1,0,
3297,31370008300,809 BERNE LN SE,OLYMPIA,WA,98513,111600.0,33300.0,144900.0,0.0,0.0,1,0,
3298,31370008400,811 BERNE LN SE,OLYMPIA,WA,98513,116300.0,33300.0,149600.0,0.0,0.0,1,0,
3299,31370008500,815 BERNE LN SE,OLYMPIA,WA,98513,103200.0,33300.0,136500.0,0.0,0.0,1,0,
3300,31370008600,6010 MERIDIAN RD SE,OLYMPIA,WA,98513,120000.0,33300.0,153300.0,0.0,0.0,1,0,
3301,31370008800,818 BERNE LN SE,OLYMPIA,WA,98513,113000.0,33300.0,146300.0,0.0,0.0,1,0,
3302,31370008900,822 BERNE LN SE,OLYMPIA,WA,98513,113500.0,33300.0,146800.0,0.0,0.0,1,0,
3303,31370009000,820 BERNE LN SE,OLYMPIA,WA,98513,116700.0,33300.0,150000.0,0.0,0.0,1,0,
3304,31370009100,740 BERNE LN SE,OLYMPIA,WA,98513,91400.0,33300.0,124700.0,0.0,0.0,1,0,
3305,31370009200,533 TONYA CT SE,OLYMPIA,WA,98513,109000.0,33300.0,142300.0,0.0,0.0,1,0,
3306,31370009300,742 BERNE LN SE,OLYMPIA,WA,98513,97600.0,33300.0,130900.0,0.0,0.0,1,0,
3307,31370009600,738 BERNE LN SE,OLYMPIA,WA,98513,112700.0,33300.0,146000.0,0.0,0.0,1,0,
3308,31370009700,734 BERNE LN SE,OLYMPIA,WA,98513,99300.0,33300.0,132600.0,0.0,0.0,1,0,
3309,31370009900,730 BERNE LN SE,OLYMPIA,WA,98513,104200.0,37800.0,142000.0,0.0,0.0,1,0,
