area_code_list,bounds_east,bounds_north,bounds_south,bounds_west,common_city_list,county,housing_units,land_area_in_sqmi,lat,lng,major_city,median_home_value,median_household_income,occupied_housing_units,population,population_density,post_office_city,radius_in_miles,water_area_in_sqmi,zipcode,zipcode_type
['253'],-122.226541,47.357844,47.257054,-122.306877,"['Auburn', 'Algona', 'Federal Way']",King County,11249.0,18.59,47.31,-122.27,Auburn,268800.0,71746.0,10717.0,31911.0,1717.0,"Auburn, WA",5.0,0.32,98001,Standard
['253'],-122.192108,47.357601,47.265887,-122.232524,['Auburn'],King County,13480.0,7.15,47.31,-122.21,Auburn,167100.0,43568.0,12495.0,31647.0,4423.0,"Auburn, WA",5.0,0.13,98002,Standard
['253'],-122.287422,47.35796,47.257397,-122.344854,"['Federal Way', 'Auburn']",King County,18436.0,11.62,47.31,-122.31,Federal Way,221600.0,45894.0,17250.0,44151.0,3800.0,"Federal Way, WA",5.0,0.11,98003,Standard
['425'],-122.181229,47.657588,47.574044,-122.235128,"['Bellevue', 'Beaux Arts', 'Clyde Hill', 'Hunts Point', 'Yar...']",King County,16568.0,7.03,47.62,-122.21,Bellevue,723300.0,93521.0,13320.0,27946.0,3977.0,"Bellevue, WA",4.0,1.61,98004,Standard
['425'],-122.144989,47.660788,47.579296,-122.192117,['Bellevue'],King County,8070.0,7.5,47.62,-122.17,Bellevue,568700.0,84774.0,7539.0,17714.0,2361.0,"Bellevue, WA",4.0,0.01,98005,Standard
['425'],-122.099107,47.580251,47.52482,-122.202007,"['Bellevue', 'Issaquah']",King County,13891.0,10.69,47.56,-122.15,Bellevue,574000.0,110290.0,13288.0,36364.0,3402.0,"Bellevue, WA",3.0,0.75,98006,Standard
['425'],-122.127695,47.660643,47.578308,-122.154938,['Bellevue'],King County,10996.0,4.38,47.62,-122.15,Bellevue,379000.0,73162.0,10315.0,24889.0,5684.0,"Bellevue, WA",4.0,0.01,98007,Standard
['425'],-122.07922,47.64609,47.564911,-122.137588,['Bellevue'],King County,9552.0,5.5,47.61,-122.11,Bellevue,457200.0,92986.0,9173.0,24411.0,4437.0,"Bellevue, WA",4.0,2.85,98008,Standard
['360'],-121.932506,47.343649,47.27262,-122.054455,['Black Diamond'],King County,2017.0,15.05,47.31,-122.0,Black Diamond,319300.0,85398.0,1846.0,5025.0,334.0,"Black Diamond, WA",4.0,1.02,98010,Standard
['425'],-122.163526,47.776637,47.724255,-122.245212,['Bothell'],King County,12646.0,8.19,47.75,-122.2,Bothell,351000.0,71720.0,11905.0,29212.0,3569.0,"Bothell, WA",2.0,0.0,98011,Standard
['425'],-122.153125,47.881937,47.808534,-122.246485,"['Bothell', 'Mill Creek']",Snohomish County,20580.0,15.32,47.84,-122.2,Bothell,350000.0,88283.0,19448.0,51136.0,3338.0,"Bothell, WA",4.0,0.02,98012,Standard
['425'],-121.791637,47.726291,47.588552,-122.005922,['Carnation'],King County,2631.0,45.31,47.6,-121.9,Carnation,410900.0,95394.0,2456.0,6765.0,149.0,"Carnation, WA",11.0,1.79,98014,Standard
['425'],-121.66608,47.77723,47.688159,-122.027999,['Duvall'],King County,3907.0,76.33,47.7,-121.8,Duvall,376600.0,95025.0,3708.0,10725.0,141.0,"Duvall, WA",12.0,0.82,98019,Standard
['425'],-122.353218,47.838182,47.777716,-122.400938,"['Edmonds', 'Woodway']",Snohomish County,8794.0,5.17,47.81,-122.37,Edmonds,449400.0,78083.0,8247.0,18304.0,3539.0,"Edmonds, WA",4.0,0.97,98020,Standard
['425'],-122.14886,47.814045,47.776119,-122.267085,['Bothell'],Snohomish County,10496.0,10.15,47.8,-122.2,Bothell,351300.0,92138.0,10006.0,26722.0,2634.0,"Bothell, WA",4.0,0.0,98021,Standard
['360'],-121.298041,47.321498,46.909053,-122.115686,['Enumclaw'],King County,9179.0,405.93,47.1,-121.7,Enumclaw,300800.0,66295.0,8296.0,20987.0,52.0,"Enumclaw, WA",28.0,2.45,98022,Standard
['253'],-122.324272,47.350222,47.263808,-122.422572,"['Federal Way', 'Auburn']",King County,18026.0,10.32,47.3,-122.37,Federal Way,265100.0,67906.0,16912.0,47510.0,4604.0,"Federal Way, WA",4.0,1.39,98023,Standard
['425'],-121.824465,47.616157,47.528871,-121.973556,['Fall City'],King County,2246.0,23.92,47.57,-121.88,Fall City,490600.0,93777.0,2079.0,5650.0,236.0,"Fall City, WA",7.0,0.52,98024,Standard
['425'],-122.293235,47.900066,47.777595,-122.363975,['Edmonds'],Snohomish County,15039.0,9.33,47.84,-122.33,Edmonds,344300.0,73220.0,14373.0,35921.0,3852.0,"Edmonds, WA",6.0,1.15,98026,Standard
['425'],-121.883425,47.587777,47.426729,-122.129535,['Issaquah'],King County,11248.0,55.79,47.5,-122.0,Issaquah,478800.0,100644.0,10454.0,26141.0,469.0,"Issaquah, WA",8.0,1.13,98027,Standard
['425'],-122.218452,47.777073,47.731771,-122.276137,"['Kenmore', 'Bothell']",King County,8566.0,5.66,47.75,-122.24,Kenmore,386200.0,82448.0,7981.0,20419.0,3606.0,"Kenmore, WA",3.0,0.72,98028,Standard
['425'],-121.971127,47.584419,47.530791,-122.057423,['Issaquah'],King County,10222.0,8.95,47.56,-122.02,Issaquah,446900.0,99974.0,9656.0,24348.0,2719.0,"Issaquah, WA",4.0,0.02,98029,Standard
['253'],-122.165402,47.386957,47.343414,-122.231109,['Kent'],King County,12739.0,7.12,47.37,-122.2,Kent,251700.0,51446.0,11900.0,33769.0,4741.0,"Kent, WA",2.0,0.09,98030,Standard
"['425', '253']",-122.161506,47.432164,47.379656,-122.231109,['Kent'],King County,12846.0,7.5,47.41,-122.2,Kent,271500.0,63709.0,12242.0,36581.0,4877.0,"Kent, WA",3.0,0.1,98031,Standard
"['253', '425']",-122.217459,47.441233,47.34633,-122.309417,['Kent'],King County,14451.0,16.72,47.4,-122.26,Kent,234700.0,48853.0,13393.0,33853.0,2024.0,"Kent, WA",5.0,0.29,98032,Standard
"['206', '425']",-122.153855,47.704148,47.641309,-122.231835,['Kirkland'],King County,16615.0,9.29,47.67,-122.19,Kirkland,528300.0,103250.0,15249.0,34338.0,3696.0,"Kirkland, WA",3.0,1.71,98033,Standard
"['425', '206']",-122.151867,47.74266,47.69012,-122.269937,['Kirkland'],King County,17880.0,9.13,47.72,-122.21,Kirkland,364900.0,77688.0,16891.0,40407.0,4428.0,"Kirkland, WA",4.0,1.69,98034,Standard
['425'],-122.228366,47.836376,47.777019,-122.337737,"['Lynnwood', 'Brier']",Snohomish County,14359.0,9.68,47.8,-122.28,Lynnwood,316600.0,64738.0,13643.0,36000.0,3718.0,"Lynnwood, WA",4.0,0.01,98036,Standard
['425'],-122.235617,47.854426,47.825691,-122.332452,['Lynnwood'],Snohomish County,10647.0,5.76,47.84,-122.28,Lynnwood,305400.0,59798.0,10112.0,26889.0,4664.0,"Lynnwood, WA",3.0,0.0,98037,Standard
['425'],-121.80589,47.5046,47.340922,-122.091843,['Maple Valley'],King County,11387.0,66.49,47.4,-121.9,Maple Valley,317700.0,95043.0,10854.0,31171.0,469.0,"Maple Valley, WA",10.0,0.39,98038,Standard
[],-122.209235,47.66692,47.596821,-122.265735,['Medina'],King County,1163.0,1.44,47.63,-122.23,Medina,1000001.0,183833.0,1062.0,2971.0,2059.0,"Medina, WA",2.0,4.3,98039,Standard
[],-122.199007,47.61362,47.518421,-122.26816,['Mercer Island'],King County,9930.0,6.32,47.56,-122.23,Mercer Island,864000.0,126359.0,9109.0,22699.0,3591.0,"Mercer Island, WA",4.0,6.79,98040,Standard
"['253', '425']",-122.038798,47.437173,47.302762,-122.177123,"['Kent', 'Covington']",King County,15820.0,28.41,47.36,-122.11,Kent,297100.0,87342.0,15097.0,43673.0,1537.0,"Kent, WA",6.0,1.21,98042,Standard
['425'],-122.281464,47.81002,47.777205,-122.333423,"['Mountlake Terrace', 'Mountlake Ter']",Snohomish County,8615.0,4.08,47.79,-122.31,Mountlake Terrace,261000.0,58865.0,8205.0,19943.0,4886.0,"Mountlake Terrace, WA",2.0,0.11,98043,Standard
['425'],-121.339553,47.665192,47.204097,-121.853337,['North Bend'],King County,5536.0,336.99,47.5,-121.5,North Bend,368300.0,88906.0,5192.0,13888.0,41.0,"North Bend, WA",27.0,6.04,98045,Standard
['253'],-122.229495,47.279126,47.24287,-122.263328,"['Pacific', 'Auburn']",King County,2322.0,2.42,47.26,-122.25,Pacific,220200.0,52482.0,2173.0,6339.0,2616.0,"Pacific, WA",2.0,0.03,98047,Standard
[],-121.76216,47.393694,47.27437,-122.021493,['Ravensdale'],King County,1304.0,51.1,47.3,-121.7,Ravensdale,378400.0,77623.0,1199.0,3270.0,64.0,"Ravensdale, WA",20.0,0.64,98051,Standard
"['206', '425']",-122.077888,47.733618,47.627183,-122.164898,['Redmond'],King County,25674.0,20.1,47.68,-122.12,Redmond,465200.0,99192.0,24008.0,58442.0,2908.0,"Redmond, WA",5.0,0.83,98052,Standard
"['206', '425']",-121.949583,47.726518,47.594577,-122.091534,['Redmond'],King County,7652.0,28.37,47.66,-122.02,Redmond,544500.0,116518.0,7108.0,18784.0,662.0,"Redmond, WA",6.0,0.18,98053,Standard
['206'],,,,,['Redondo'],King County,,,,,Redondo,,,,,,,,,98054,Standard
['425'],-122.183631,47.478729,47.420909,-122.220274,['Renton'],King County,9498.0,4.78,47.45,-122.2,Renton,266100.0,66461.0,8786.0,21904.0,4585.0,"Renton, WA",3.0,0.1,98055,Standard
['425'],-122.162211,47.546091,47.476805,-122.225394,"['Renton', 'Newcastle']",King County,13746.0,7.52,47.51,-122.19,Renton,342600.0,70683.0,12964.0,32489.0,4323.0,"Renton, WA",4.0,1.55,98056,Standard
['425'],-122.175467,47.502673,47.441122,-122.259227,['Renton'],King County,6049.0,6.09,47.47,-122.22,Renton,256900.0,43339.0,5127.0,10613.0,1742.0,"Renton, WA",3.0,0.07,98057,Standard
['425'],-122.05075,47.477898,47.389956,-122.186581,['Renton'],King County,16120.0,18.93,47.44,-122.12,Renton,302200.0,77780.0,15395.0,41938.0,2215.0,"Renton, WA",6.0,0.83,98058,Standard
['425'],-122.058173,47.55461,47.453364,-122.174883,"['Renton', 'Newcastle']",King County,13004.0,19.98,47.5,-122.11,Renton,363500.0,91465.0,12404.0,34463.0,1725.0,"Renton, WA",5.0,0.06,98059,Standard
[],-121.697603,47.700723,47.447451,-121.908721,['Snoqualmie'],King County,4556.0,74.09,47.6,-121.8,Snoqualmie,418900.0,121415.0,4278.0,12699.0,171.0,"Snoqualmie, WA",11.0,0.87,98065,Standard
['206'],-122.369966,47.514135,47.325896,-122.531795,['Vashon'],King County,5552.0,36.92,47.4,-122.5,Vashon,413400.0,72774.0,4606.0,10624.0,288.0,"Vashon, WA",9.0,12.83,98070,Standard
['425'],-122.079986,47.819711,47.718299,-122.18558,['Woodinville'],King County,9091.0,18.13,47.76,-122.13,Woodinville,466100.0,107654.0,8434.0,22312.0,1231.0,"Woodinville, WA",5.0,0.03,98072,Standard
"['206', '425']",-121.979225,47.657408,47.599178,-122.098433,"['Sammamish', 'Redmond']",King County,8942.0,10.68,47.61,-122.04,Sammamish,556000.0,143686.0,8626.0,25748.0,2411.0,"Sammamish, WA",5.0,1.55,98074,Standard
['425'],-121.970427,47.602915,47.558959,-122.098001,"['Sammamish', 'Issaquah']",King County,7005.0,9.48,47.58,-122.02,Sammamish,614100.0,142926.0,6733.0,20715.0,2185.0,"Sammamish, WA",5.0,1.63,98075,Standard
['425'],-122.007588,47.799391,47.706061,-122.122361,['Woodinville'],King County,4775.0,17.31,47.75,-122.06,Woodinville,570700.0,137125.0,4601.0,13585.0,785.0,"Woodinville, WA",5.0,0.22,98077,Standard
['425'],-122.227951,47.888432,47.838302,-122.299002,['Lynnwood'],Snohomish County,12255.0,5.57,47.87,-122.26,Lynnwood,273800.0,63639.0,11546.0,29976.0,5384.0,"Lynnwood, WA",3.0,0.19,98087,Standard
['253'],-121.99531,47.350827,47.228242,-122.229982,['Auburn'],King County,14935.0,44.63,47.3,-122.1,Auburn,287600.0,70877.0,14129.0,39816.0,892.0,"Auburn, WA",9.0,0.71,98092,Standard
"['206', '253', '360', '425']",-122.321992,47.618532,47.603174,-122.351255,['Seattle'],King County,9226.0,0.52,47.61,-122.33,Seattle,420800.0,42938.0,7245.0,10238.0,19718.0,"Seattle, WA",0.8522727272727273,0.1,98101,Standard
"['206', '360', '425']",-122.310437,47.653024,47.61848,-122.337538,['Seattle'],King County,14289.0,1.31,47.64,-122.33,Seattle,406000.0,65054.0,13032.0,20756.0,15829.0,"Seattle, WA",2.0,0.25,98102,Standard
['206'],-122.325713,47.703218,47.63952,-122.359493,['Seattle'],King County,24128.0,4.64,47.67,-122.34,Seattle,478200.0,75763.0,22724.0,45911.0,9905.0,"Seattle, WA",3.0,0.66,98103,Standard
"['206', '253', '360', '425']",-122.316783,47.612157,47.592403,-122.345442,['Seattle'],King County,7711.0,0.77,47.6,-122.33,Seattle,392000.0,26637.0,6749.0,13095.0,16899.0,"Seattle, WA",1.0,0.1,98104,Standard
['206'],-122.231435,47.674493,47.64712,-122.331545,['Seattle'],King County,17161.0,4.13,47.66,-122.3,Seattle,613900.0,45560.0,15939.0,43924.0,10643.0,"Seattle, WA",2.0,2.48,98105,Standard
['206'],-122.332538,47.584699,47.51325,-122.376238,['Seattle'],King County,9990.0,5.5,47.55,-122.35,Seattle,281700.0,57875.0,9018.0,22873.0,4161.0,"Seattle, WA",4.0,0.32,98106,Standard
['206'],-122.354463,47.676919,47.649932,-122.414259,['Seattle'],King County,12360.0,2.2,47.66,-122.38,Seattle,447700.0,67566.0,11284.0,21147.0,9602.0,"Seattle, WA",2.0,0.27,98107,Standard
['206'],-122.289183,47.572568,47.510683,-122.342737,"['Seattle', 'Tukwila']",King County,8194.0,7.48,47.54,-122.31,Seattle,326500.0,52232.0,7643.0,22374.0,2989.0,"Seattle, WA",3.0,0.37,98108,Standard
"['425', '206']",-122.324057,47.65292,47.617698,-122.360874,['Seattle'],King County,13906.0,2.0,47.63,-122.34,Seattle,451400.0,77034.0,12419.0,20715.0,10361.0,"Seattle, WA",2.0,0.42,98109,Standard
['206'],-122.474553,47.725658,47.569784,-122.603728,"['Bainbridge Island', 'Bainbridge Is', 'Seattle']",Kitsap County,10584.0,27.61,47.6,-122.5,Bainbridge Island,551700.0,95481.0,9470.0,23025.0,834.0,"Bainbridge Island, WA",8.0,11.39,98110,Standard
['206'],-122.255735,47.647558,47.616346,-122.318488,['Seattle'],King County,10897.0,3.16,47.62,-122.3,Seattle,754200.0,96054.0,10139.0,21077.0,6667.0,"Seattle, WA",3.0,1.48,98112,Standard
['206'],-122.226235,47.703178,47.66412,-122.329963,['Seattle'],King County,21623.0,6.58,47.68,-122.29,Seattle,492700.0,84159.0,20456.0,46206.0,7018.0,"Seattle, WA",3.0,2.11,98115,Standard
['206'],-122.378782,47.595177,47.556932,-122.425436,['Seattle'],King County,11961.0,2.96,47.58,-122.4,Seattle,467900.0,74274.0,11104.0,22241.0,7523.0,"Seattle, WA",2.0,0.73,98116,Standard
['206'],-122.357386,47.703899,47.674861,-122.419548,['Seattle'],King County,14213.0,3.94,47.69,-122.38,Seattle,463500.0,86986.0,13667.0,31365.0,7953.0,"Seattle, WA",2.0,0.61,98117,Standard
['206'],-122.23807,47.575921,47.508604,-122.296187,['Seattle'],King County,16162.0,6.25,47.55,-122.26,Seattle,350700.0,52276.0,15127.0,42731.0,6841.0,"Seattle, WA",4.0,2.64,98118,Standard
['206'],-122.35659,47.663839,47.618585,-122.39122,['Seattle'],King County,11592.0,2.44,47.64,-122.37,Seattle,608300.0,68383.0,10682.0,21039.0,8638.0,"Seattle, WA",2.0,0.63,98119,Standard
"['206', '360', '425']",-122.334304,47.619766,47.60901,-122.369903,['Seattle'],King County,10149.0,0.44,47.61,-122.35,Seattle,417100.0,59355.0,8668.0,12628.0,28659.0,"Seattle, WA",0.8522727272727273,0.21,98121,Standard
['206'],-122.263535,47.626243,47.599997,-122.328543,['Seattle'],King County,17123.0,2.31,47.61,-122.3,Seattle,407600.0,53570.0,15717.0,31454.0,13594.0,"Seattle, WA",2.0,1.22,98122,Standard
['206'],-122.254136,47.734093,47.697345,-122.33025,['Seattle'],King County,18677.0,5.39,47.72,-122.3,Seattle,372000.0,53044.0,17169.0,37081.0,6879.0,"Seattle, WA",2.0,1.54,98125,Standard
['206'],-122.359978,47.600639,47.51229,-122.399949,['Seattle'],King County,9805.0,3.07,47.55,-122.37,Seattle,358100.0,66408.0,9190.0,20698.0,6732.0,"Seattle, WA",4.0,0.69,98126,Standard
['206'],,,,,['Seattle'],King County,,,,,Seattle,,,,,,,,,98131,Standard
['206'],,,,,['Seattle'],King County,,,,,Seattle,,,,,,,,,98132,Standard
"['206', '425']",-122.328181,47.777794,47.700867,-122.370936,"['Seattle', 'Shoreline']",King County,21903.0,7.1,47.74,-122.34,Seattle,326400.0,51499.0,20180.0,44555.0,6279.0,"Seattle, WA",4.0,0.07,98133,Standard
['206'],-122.317174,47.59922,47.549855,-122.360105,['Seattle'],King County,236.0,3.37,47.57,-122.34,Seattle,234400.0,43151.0,205.0,644.0,191.0,"Seattle, WA",3.0,0.73,98134,Standard
['206'],-122.380334,47.560625,47.512118,-122.409757,['Seattle'],King County,7533.0,2.3,47.55,-122.39,Seattle,445700.0,84344.0,7069.0,14770.0,6425.0,"Seattle, WA",4.0,0.84,98136,Standard
['206'],-122.262134,47.601745,47.568601,-122.32065,['Seattle'],King County,12660.0,3.4,47.58,-122.3,Seattle,391000.0,55950.0,11511.0,26881.0,7895.0,"Seattle, WA",2.0,1.75,98144,Standard
"['253', '206']",-122.333624,47.517258,47.481101,-122.399833,"['Seattle', 'Burien']",King County,10222.0,4.65,47.5,-122.36,Seattle,308400.0,56809.0,9611.0,25922.0,5573.0,"Seattle, WA",2.0,0.68,98146,Standard
"['206', '253']",-122.3046,47.470438,47.422758,-122.340575,"['Seattle', 'Burien', 'Des Moines', 'Normandy Park', 'Seata...']",King County,4588.0,3.13,47.45,-122.32,Seattle,255900.0,45424.0,4230.0,10010.0,3194.0,"Seattle, WA",2.0,0.0,98148,Standard
"['425', '206', '253', '360']",-122.332911,47.606799,47.605622,-122.334674,['Seattle'],King County,0.0,0.0,47.6,-122.33,Seattle,,,0.0,0.0,,"Seattle, WA",1.0,0.0,98154,Standard
"['206', '425']",-122.26699,47.777687,47.733477,-122.330565,"['Seattle', 'Lake Forest Park', 'Lk Forest Pk', 'Shorelin...']",King County,13905.0,7.57,47.76,-122.31,Seattle,340900.0,72281.0,13231.0,32778.0,4330.0,"Seattle, WA",3.0,0.66,98155,Standard
['206'],-122.294054,47.466432,47.434533,-122.322317,"['Seattle', 'Seatac']",King County,0.0,0.0,47.45,-122.31,Seattle,,,0.0,0.0,,"Seattle, WA",2.0,0.0,98158,Standard
"['206', '425']",,,,,['Seattle'],King County,,,,,Seattle,,,,,,,,,98161,Standard
"['206', '425']",-122.331148,47.606551,47.605372,-122.332911,['Seattle'],King County,126.0,0.0,47.6,-122.33,Seattle,,73833.0,97.0,141.0,39846.0,"Seattle, WA",1.0,0.0,98164,Standard
"['253', '206']",-122.333129,47.481278,47.408421,-122.387382,"['Seattle', 'Burien', 'Normandy Park']",King County,8953.0,5.67,47.45,-122.36,Seattle,386900.0,63320.0,8282.0,20301.0,3580.0,"Seattle, WA",4.0,1.56,98166,Standard
"['253', '425', '206']",-122.251569,47.515648,47.462962,-122.335332,"['Seattle', 'Burien', 'Seatac', 'Tukwila']",King County,12541.0,8.89,47.49,-122.29,Seattle,240000.0,49233.0,11678.0,33734.0,3794.0,"Seattle, WA",3.0,0.16,98168,Standard
['206'],,,,,['Seattle'],King County,,,,,Seattle,,,,,,,,,98171,Standard
"['206', '425']",-122.334479,47.605158,47.60398,-122.33624,['Seattle'],King County,0.0,0.0,47.6,-122.33,Seattle,,,0.0,0.0,,"Seattle, WA",1.0,0.0,98174,Standard
"['425', '206']",-122.355424,47.777938,47.70038,-122.398825,"['Seattle', 'Shoreline']",King County,8078.0,5.7,47.74,-122.37,Seattle,478600.0,95648.0,7713.0,19030.0,3341.0,"Seattle, WA",4.0,1.38,98177,Standard
"['206', '253', '425']",-122.216608,47.521368,47.474808,-122.283739,"['Seattle', 'Tukwila']",King County,9290.0,4.85,47.49,-122.25,Seattle,283100.0,58707.0,8668.0,24092.0,4966.0,"Seattle, WA",3.0,1.02,98178,Standard
"['425', '206', '253']",-122.239208,47.475122,47.420369,-122.313135,"['Seattle', 'Seatac', 'Tukwila']",King County,9959.0,7.55,47.45,-122.28,Seattle,226800.0,40815.0,9263.0,23111.0,3062.0,"Seattle, WA",3.0,0.29,98188,Standard
"['206', '253']",-122.280813,47.423776,47.340397,-122.343594,"['Seattle', 'Des Moines', 'Normandy Park', 'Seatac']",King County,14328.0,7.79,47.39,-122.31,Seattle,258500.0,56364.0,13106.0,34584.0,4441.0,"Seattle, WA",5.0,0.9,98198,Standard
['206'],-122.378968,47.678899,47.625656,-122.441231,['Seattle'],King County,9810.0,4.18,47.64,-122.39,Seattle,606200.0,82882.0,9098.0,19686.0,4714.0,"Seattle, WA",3.0,1.5,98199,Standard
['425'],-122.168975,48.021707,47.959323,-122.334524,['Everett'],Snohomish County,13899.0,7.48,47.99,-122.21,Everett,236800.0,43229.0,12443.0,29582.0,3956.0,"Everett, WA",5.0,2.68,98201,Standard
['425'],-122.186644,47.970909,47.918975,-122.291664,['Everett'],Snohomish County,14245.0,10.7,47.94,-122.23,Everett,251900.0,57119.0,13425.0,34354.0,3209.0,"Everett, WA",4.0,0.87,98203,Standard
['425'],-122.224129,47.924536,47.872431,-122.293251,['Everett'],Snohomish County,17330.0,8.02,47.9,-122.26,Everett,200900.0,41517.0,15996.0,39380.0,4908.0,"Everett, WA",3.0,0.0,98204,Standard
['425'],-122.056315,48.049806,47.941836,-122.241221,['Everett'],Snohomish County,4599.0,18.93,48.0,-122.13,Everett,250700.0,72463.0,4340.0,12283.0,649.0,"Everett, WA",6.0,2.44,98205,Standard
['425'],-122.127328,47.948328,47.855791,-122.244026,['Everett'],Snohomish County,19792.0,16.18,47.9,-122.18,Everett,280300.0,71698.0,18880.0,51802.0,3201.0,"Everett, WA",5.0,0.23,98208,Standard
['360'],-122.11977,48.734043,48.645473,-122.268316,['Acme'],Whatcom County,276.0,20.4,48.69,-122.16,Acme,235600.0,43792.0,252.0,634.0,31.0,"Acme, WA",7.0,0.09,98220,Standard
['360'],-122.514641,48.629778,48.404658,-122.84254,['Anacortes'],Skagit County,11005.0,53.09,48.5,-122.6,Anacortes,343600.0,60369.0,9097.0,20429.0,385.0,"Anacortes, WA",12.0,13.25,98221,Standard
['360'],-122.764545,48.589672,48.528884,-122.87643,"['Blakely Island', 'Anacortes', 'Blakely Is']",San Juan County,166.0,6.61,48.56,-122.8,Blakely Island,462500.0,56250.0,20.0,33.0,5.0,"Blakely Island, WA",3.0,6.45,98222,Standard
['360'],-121.613826,48.298631,48.071951,-122.276765,['Arlington'],Snohomish County,16079.0,319.62,48.2,-122.0,Arlington,269200.0,65863.0,14912.0,40815.0,128.0,"Arlington, WA",22.0,1.69,98223,Standard
['360'],-122.461569,48.802032,48.687329,-122.580628,['Bellingham'],Whatcom County,20986.0,12.55,48.74,-122.53,Bellingham,287600.0,35765.0,19843.0,46172.0,3678.0,"Bellingham, WA",5.0,2.48,98225,Standard
['360'],-122.255131,48.887888,48.690119,-122.708422,['Bellingham'],Whatcom County,17623.0,107.23,48.8,-122.5,Bellingham,291000.0,55952.0,16520.0,41235.0,385.0,"Bellingham, WA",16.0,12.57,98226,Standard
['360'],-122.303849,48.763026,48.609316,-122.512104,['Bellingham'],Whatcom County,13600.0,49.14,48.7,-122.4,Bellingham,302500.0,59394.0,12493.0,30321.0,617.0,"Bellingham, WA",8.0,5.11,98229,Standard
['360'],-122.550704,49.002445,48.854624,-122.822464,['Blaine'],Whatcom County,8802.0,43.76,48.9,-122.9,Blaine,249700.0,56641.0,6553.0,15710.0,359.0,"Blaine, WA",27.0,4.81,98230,Standard
['360'],-122.334894,48.645355,48.492828,-122.560644,['Bow'],Skagit County,1792.0,53.53,48.6,-122.4,Bow,378000.0,75359.0,1564.0,3920.0,73.0,"Bow, WA",8.0,1.91,98232,Standard
['360'],-122.285302,48.620048,48.444658,-122.444478,['Burlington'],Skagit County,5897.0,33.85,48.5,-122.4,Burlington,232700.0,52906.0,5522.0,14871.0,439.0,"Burlington, WA",10.0,0.26,98233,Standard
['360'],-122.339393,48.001079,47.897949,-122.48816,['Clinton'],Island County,3430.0,22.89,47.95,-122.42,Clinton,376200.0,64902.0,2508.0,5635.0,246.0,"Clinton, WA",5.0,9.88,98236,Standard
['360'],-121.456526,48.817703,48.383858,-121.954434,['Concrete'],Skagit County,2329.0,319.58,48.5,-121.3,Concrete,163900.0,48071.0,1666.0,4025.0,13.0,"Concrete, WA",43.0,14.09,98237,Standard
['360'],-122.566602,48.253812,48.10905,-122.782201,['Coupeville'],Island County,3714.0,29.27,48.2,-122.7,Coupeville,313400.0,60275.0,2986.0,6646.0,227.0,"Coupeville, WA",7.0,13.34,98239,Standard
['360'],-122.546443,48.985985,48.906251,-122.696557,['Custer'],Whatcom County,1157.0,20.69,48.95,-122.63,Custer,253700.0,67292.0,1103.0,3061.0,148.0,"Custer, WA",5.0,0.02,98240,Standard
['360'],-120.906211,48.384516,48.025887,-121.688197,['Darrington'],Snohomish County,1024.0,409.34,48.3,-121.6,Darrington,185300.0,39280.0,876.0,2129.0,5.0,"Darrington, WA",13.0,2.53,98241,Standard
['360'],-121.585436,49.002233,48.643163,-122.284435,['Deming'],Whatcom County,2145.0,488.03,48.8,-121.5,Deming,266100.0,35895.0,1228.0,3001.0,6.0,"Deming, WA",56.0,4.96,98244,Standard
['360'],-122.789494,48.718437,48.584702,-123.005911,['Eastsound'],San Juan County,2565.0,31.99,48.7,-122.9,Eastsound,432700.0,47279.0,1753.0,3651.0,114.0,"Eastsound, WA",13.0,11.9,98245,Standard
['360'],-122.206594,48.98198,48.818078,-122.442684,"['Everson', 'Nooksack']",Whatcom County,3282.0,63.7,48.9,-122.3,Everson,267900.0,57694.0,3079.0,9072.0,142.0,"Everson, WA",8.0,1.17,98247,Standard
['360'],-122.485543,48.943168,48.778994,-122.726525,['Ferndale'],Whatcom County,8739.0,70.84,48.9,-122.6,Ferndale,266400.0,58493.0,8154.0,22361.0,316.0,"Ferndale, WA",11.0,2.31,98248,Standard
['360'],-122.468029,48.067526,47.960435,-122.619705,['Freeland'],Island County,3097.0,15.94,48.02,-122.55,Freeland,362700.0,59142.0,2146.0,4561.0,286.0,"Freeland, WA",5.0,8.82,98249,Standard
['360'],-122.876297,48.770388,48.447539,-123.244212,"['Friday Harbor', 'Roche Harbor']",San Juan County,5556.0,62.15,48.6,-123.1,Friday Harbor,449500.0,59414.0,3565.0,7664.0,123.0,"Friday Harbor, WA",13.0,45.57,98250,Standard
['360'],-121.307685,47.996633,47.776726,-121.745297,['Gold Bar'],Snohomish County,2174.0,152.47,47.9,-121.5,Gold Bar,191800.0,64336.0,1791.0,4567.0,30.0,"Gold Bar, WA",16.0,2.51,98251,Standard
['360'],-121.433231,48.218852,47.969594,-122.046349,['Granite Falls'],Snohomish County,3736.0,267.28,48.0,-121.5,Granite Falls,226900.0,70726.0,3272.0,8777.0,33.0,"Granite Falls, WA",40.0,2.06,98252,Standard
[],-122.530673,48.154847,48.036245,-122.624392,['Greenbank'],Island County,1470.0,12.4,48.1,-122.58,Greenbank,385500.0,60605.0,896.0,1837.0,148.0,"Greenbank, WA",4.0,6.14,98253,Standard
